objectid,statefp,countyfp,tractce,blkgrpce,geoid,namelsad,mtfcc,funcstat,aland,awater,intptlat,intptlon,Shape__Area,Shape__Length
4557,06,001,441524,2,060014415242,Block Group 2,G5030,S,1253354,0,+37.5579556,-122.0493398,0.000127807106764521,0.0572331874601681
4558,06,001,442602,2,060014426022,Block Group 2,G5030,S,694727,0,+37.5451811,-122.0072583,7.0831101766089E-05,0.0341126298125296
4559,06,001,443322,2,060014433222,Block Group 2,G5030,S,458097,0,+37.4793000,-121.9194332,4.66646388304071E-05,0.0298528047476002
4560,06,013,356001,2,060133560012,Block Group 2,G5030,S,675382,0,+38.0244173,-122.2553418,6.92990583956998E-05,0.0478382203190722
4561,06,013,357000,3,060133570003,Block Group 3,G5030,S,649100,740357,+38.0562414,-122.2126454,0.000142629551646678,0.0632601151247956
4562,06,001,450501,1,060014505011,Block Group 1,G5030,S,514410,0,+37.7097126,-121.9435385,5.25609907526814E-05,0.0394959762711465
4563,06,001,450200,2,060014502002,Block Group 2,G5030,S,619932,0,+37.7249789,-121.9130560,6.33559088782931E-05,0.0355593626878888
4564,06,001,450200,3,060014502003,Block Group 3,G5030,S,293573,0,+37.7154476,-121.9123359,2.99987063954177E-05,0.0243739774526944
4565,06,001,450101,1,060014501011,Block Group 1,G5030,S,751280,0,+37.7049951,-121.8931952,7.67590590839973E-05,0.0484516008334944
4566,06,001,450743,2,060014507432,Block Group 2,G5030,S,2785229,0,+37.6938461,-121.8953903,0.000284527076928498,0.105925179104646
4567,06,001,451404,2,060014514042,Block Group 2,G5030,S,364750,0,+37.6841579,-121.7814702,3.72564109056839E-05,0.035476300549963
4568,06,001,981900,1,060019819001,Block Group 1,G5030,S,3741390,1471314,+37.7996526,-122.3170191,0.000533281266143604,0.130262588415024
4569,06,001,400400,2,060014004002,Block Group 2,G5030,S,247687,0,+37.8448409,-122.2590489,2.5353433102282E-05,0.0203944676231057
4570,06,001,426100,5,060014261005,Block Group 5,G5030,S,462698,0,+37.8249133,-122.2273678,4.73497120765387E-05,0.0333371965674935
4571,06,013,321200,1,060133212001,Block Group 1,G5030,S,959407,0,+37.9881272,-122.0721063,9.8393694315746E-05,0.0423471454590142
4572,06,013,322000,1,060133220001,Block Group 1,G5030,S,658706,3158,+37.9685591,-122.0706248,6.78611327202816E-05,0.0392178674157265
4573,06,013,322000,2,060133220002,Block Group 2,G5030,S,698895,0,+37.9637981,-122.0695871,7.16533108970907E-05,0.0403583308765393
4574,06,013,322000,5,060133220005,Block Group 5,G5030,S,295976,0,+37.9583818,-122.0633294,3.03425485981279E-05,0.0247350660255565
4575,06,013,337300,1,060133373001,Block Group 1,G5030,S,667874,0,+37.9341426,-122.0142530,6.84458591422299E-05,0.0341070086401833
4576,06,013,337300,2,060133373002,Block Group 2,G5030,S,502158,0,+37.9385004,-122.0190309,5.1465680826368E-05,0.0373160852007932
4577,06,013,356001,1,060133560011,Block Group 1,G5030,S,381744,0,+38.0208585,-122.2531213,3.91678631785908E-05,0.0271755246910888
4578,06,001,450102,1,060014501021,Block Group 1,G5030,S,9032463,0,+37.7210595,-121.8921828,0.00092305054931785,0.139263416656678
4579,06,013,306002,1,060133060021,Block Group 1,G5030,S,1425624,0,+38.0007492,-121.7775109,0.000146233015584585,0.0520169164788367
4580,06,001,428700,1,060014287001,Block Group 1,G5030,S,719235,0,+37.7823902,-122.2838936,7.35604821784364E-05,0.0392577956627796
4581,06,001,438203,2,060014382032,Block Group 2,G5030,S,538553,0,+37.6291610,-122.0678115,5.49690230400302E-05,0.0376910434682433
4582,06,001,438204,2,060014382042,Block Group 2,G5030,S,410947,0,+37.6311448,-122.0572474,4.19457473981311E-05,0.0327060245531348
4583,06,001,440307,3,060014403073,Block Group 3,G5030,S,268362,0,+37.5914457,-122.0440102,2.73775208370353E-05,0.0285166855858154
4584,06,001,440336,1,060014403361,Block Group 1,G5030,S,269560,0,+37.5837191,-122.0202723,2.74969861493446E-05,0.0209196616675752
4585,06,001,444602,1,060014446021,Block Group 1,G5030,S,1312084,0,+37.5224373,-121.9974395,0.000133733437451156,0.0602692642056763
4586,06,001,440336,2,060014403362,Block Group 2,G5030,S,925075,0,+37.5802334,-122.0165114,9.43598174671934E-05,0.0524066471426769
4587,06,001,441521,4,060014415214,Block Group 4,G5030,S,407802,0,+37.5771298,-122.0556357,4.15952163166367E-05,0.0278600377908884
4588,06,001,442200,1,060014422001,Block Group 1,G5030,S,496014,0,+37.5367641,-121.9483185,5.05654602420691E-05,0.029918449074423
4589,06,001,441601,3,060014416013,Block Group 3,G5030,S,455691,0,+37.5609704,-122.0328986,4.64695663140446E-05,0.0330872583439633
4590,06,001,441926,1,060014419261,Block Group 1,G5030,S,258430,0,+37.5413612,-121.9802762,2.63469732999511E-05,0.0201327885532631
4591,06,001,450501,2,060014505012,Block Group 2,G5030,S,648796,0,+37.7045882,-121.9407033,6.62877487229707E-05,0.0353605716272481
4592,06,001,450701,4,060014507014,Block Group 4,G5030,S,4617519,15123,+37.6409812,-121.8128902,0.000472928838917142,0.0951876890467626
4593,06,001,450743,1,060014507431,Block Group 1,G5030,S,801063,0,+37.6918028,-121.8904433,8.18313210402266E-05,0.0363645176577969
4594,06,013,307101,1,060133071011,Block Group 1,G5030,S,756504,0,+37.9908170,-121.8142591,7.75878975218802E-05,0.0422511387015575
4595,06,013,307101,2,060133071012,Block Group 2,G5030,S,595864,0,+37.9848315,-121.8116664,6.11076588938886E-05,0.0399576865681546
4596,06,013,307101,3,060133071013,Block Group 3,G5030,S,790192,0,+37.9840488,-121.8197031,8.10357237241988E-05,0.041858793870332
4597,06,013,307102,1,060133071021,Block Group 1,G5030,S,339574,0,+38.0071959,-121.8168202,3.48345738530043E-05,0.0236009203622075
4598,06,013,323000,1,060133230001,Block Group 1,G5030,S,428411,0,+37.9512487,-122.0643292,4.39150662714383E-05,0.0325444574202783
4599,06,013,323000,2,060133230002,Block Group 2,G5030,S,410163,0,+37.9507715,-122.0713888,4.20441933783877E-05,0.0278309312828317
4600,06,013,323000,3,060133230003,Block Group 3,G5030,S,688176,0,+37.9474816,-122.0781477,7.05393463249493E-05,0.0395227327095938
4601,06,013,337300,3,060133373003,Block Group 3,G5030,S,321527,0,+37.9422393,-122.0145584,3.29545591739588E-05,0.0246117098797346
4602,06,013,337300,6,060133373006,Block Group 6,G5030,S,600337,0,+37.9327205,-122.0087429,6.15233057033038E-05,0.0433793554248549
4603,06,013,338101,1,060133381011,Block Group 1,G5030,S,362932,0,+37.9514239,-122.0411822,3.72029826394282E-05,0.0338501003168531
4604,06,013,338102,1,060133381021,Block Group 1,G5030,S,381758,0,+37.9401806,-122.0491674,3.91271455555398E-05,0.0295864388062199
4605,06,013,358000,1,060133580001,Block Group 1,G5030,S,690067,0,+38.0286097,-122.2634498,7.08101847521903E-05,0.0447793971456152
4606,06,013,358000,2,060133580002,Block Group 2,G5030,S,325466,0,+38.0351860,-122.2706094,3.34000092152564E-05,0.0254842187770984
4607,06,013,358000,3,060133580003,Block Group 3,G5030,S,252238,0,+38.0316123,-122.2618535,2.58841946561006E-05,0.0228443866494297
4608,06,013,358000,4,060133580004,Block Group 4,G5030,S,351882,0,+38.0365159,-122.2646559,3.61115685336699E-05,0.0296414155512651
4609,06,013,990000,0,060139900000,Block Group 0,G5030,S,0,86174895,+38.0258765,-122.3116710,0.00884058058136361,0.733591798542557
4610,06,001,450744,1,060014507441,Block Group 1,G5030,S,1399683,0,+37.6962396,-121.8724347,0.000142989783853409,0.0485897684744194
4611,06,001,450745,1,060014507451,Block Group 1,G5030,S,884445,0,+37.6902433,-121.8652902,9.0346897195559E-05,0.0614075510944699
4612,06,001,450744,2,060014507442,Block Group 2,G5030,S,1227001,0,+37.6976595,-121.8567794,0.000125351719816535,0.0481821186533626
4613,06,085,503213,2,060855032132,Block Group 2,G5030,S,784247,0,+37.3034536,-121.8385208,7.97048619460838E-05,0.0595884994354005
4614,06,001,450750,1,060014507501,Block Group 1,G5030,S,1094544,0,+37.7042765,-121.8626042,0.000111829396246321,0.0626390896543247
4615,06,001,451403,1,060014514031,Block Group 1,G5030,S,277713,0,+37.6912751,-121.7806281,2.83690519609081E-05,0.0240674354718143
4616,06,001,451403,2,060014514032,Block Group 2,G5030,S,402161,0,+37.6912021,-121.7867445,4.10814068345644E-05,0.0263508002359181
4617,06,001,451404,1,060014514041,Block Group 1,G5030,S,598250,0,+37.6842372,-121.7871834,6.11070786362689E-05,0.0302878884171096
4618,06,001,451404,3,060014514043,Block Group 3,G5030,S,336652,0,+37.6871515,-121.7712854,3.43878355124616E-05,0.0292615509970944
4619,06,001,451703,1,060014517031,Block Group 1,G5030,S,510603,0,+37.6729344,-121.7982143,5.21467950420629E-05,0.0354473747412224
4620,06,013,307102,2,060133071022,Block Group 2,G5030,S,299085,0,+38.0012692,-121.8178718,3.0678745588375E-05,0.0218825426466133
4621,06,013,307102,3,060133071023,Block Group 3,G5030,S,386256,0,+38.0004521,-121.8108799,3.96198570342676E-05,0.0274041892633907
4622,06,013,307102,4,060133071024,Block Group 4,G5030,S,578238,0,+37.9961291,-121.8167795,5.93089303038141E-05,0.0358514152826286
4623,06,001,990000,0,060019900000,Block Group 0,G5030,S,0,137245345,+37.6837060,-122.2287484,0.0140185621125966,1.15862103532887
4624,06,001,402200,3,060014022003,Block Group 3,G5030,S,430962,0,+37.8043020,-122.2977879,4.40897365479032E-05,0.0331802609981585
4625,06,001,451703,2,060014517032,Block Group 2,G5030,S,1209724,0,+37.6649548,-121.8022309,0.000123533068290271,0.0598018643673927
4626,06,001,400500,3,060014005003,Block Group 3,G5030,S,92921,0,+37.8501477,-122.2673647,9.51239189816988E-06,0.0147005489481235
4627,06,001,404101,1,060014041011,Block Group 1,G5030,S,304257,0,+37.8301393,-122.2474773,3.11378576043353E-05,0.0280432432755047
4628,06,001,405301,1,060014053011,Block Group 1,G5030,S,73866,0,+37.8036426,-122.2512282,7.55687779019354E-06,0.0130928651788232
4629,06,001,405302,1,060014053021,Block Group 1,G5030,S,111933,0,+37.7990812,-122.2555434,1.14506005957082E-05,0.0178130977206599
4630,06,013,307201,1,060133072011,Block Group 1,G5030,S,876845,0,+38.0034975,-121.8519419,8.99452884368657E-05,0.0383285168861791
4631,06,013,307201,2,060133072012,Block Group 2,G5030,S,682702,0,+38.0012770,-121.8442763,7.00282707839506E-05,0.0391360261051113
4632,06,013,325000,1,060133250001,Block Group 1,G5030,S,844836,0,+37.9373476,-122.0657002,8.65853767209046E-05,0.0438978272508816
4633,06,013,325000,3,060133250003,Block Group 3,G5030,S,955919,0,+37.9300228,-122.0799709,9.79603350970137E-05,0.0474709034182766
4634,06,013,325000,4,060133250004,Block Group 4,G5030,S,545226,0,+37.9382977,-122.0790502,5.58795763936359E-05,0.0360495988284335
4635,06,013,325000,5,060133250005,Block Group 5,G5030,S,398033,0,+37.9406655,-122.0734634,4.07951702072751E-05,0.0265376705366484
4636,06,013,338201,1,060133382011,Block Group 1,G5030,S,1157267,0,+37.9362826,-122.0360143,0.000118603615646862,0.0524754733897719
4637,06,013,338201,2,060133382012,Block Group 2,G5030,S,2529890,0,+37.9293009,-122.0287720,0.000259254456523195,0.0675021825427254
4638,06,013,338203,2,060133382032,Block Group 2,G5030,S,317756,0,+37.9333506,-122.0511200,3.25643859468983E-05,0.0280393305121759
4639,06,013,338301,1,060133383011,Block Group 1,G5030,S,1242013,0,+37.9202106,-122.0159511,0.000127261997477035,0.0475138068489343
4640,06,013,363000,2,060133630002,Block Group 2,G5030,S,830665,0,+37.9777720,-122.3015431,8.51788363434025E-05,0.0421535092131703
4641,06,013,363000,1,060133630001,Block Group 1,G5030,S,1372814,0,+37.9706652,-122.3140250,0.000140759213081765,0.0486697519961349
4642,06,013,365002,2,060133650022,Block Group 2,G5030,S,209327,0,+37.9529028,-122.3672733,2.14579622479505E-05,0.0204339487944359
4643,06,097,152903,2,060971529032,Block Group 2,G5030,S,865429,0,+38.4563063,-122.7454265,8.93195278877101E-05,0.0387021756678145
4644,06,097,152903,3,060971529033,Block Group 3,G5030,S,105576,0,+38.4607221,-122.7439043,1.08970575638523E-05,0.0161626737994274
4645,06,097,152903,4,060971529034,Block Group 4,G5030,S,259636,0,+38.4623798,-122.7471998,2.67988093582971E-05,0.0227602278257892
4646,06,097,152904,1,060971529041,Block Group 1,G5030,S,713344,0,+38.4648585,-122.7549759,7.3631569648569E-05,0.0428424565244395
4647,06,097,152904,2,060971529042,Block Group 2,G5030,S,252328,0,+38.4543918,-122.7652932,2.60417596109619E-05,0.03359590841901
4648,06,001,405401,1,060014054011,Block Group 1,G5030,S,120531,0,+37.7979937,-122.2480327,1.23298818834883E-05,0.016411557940516
4649,06,001,405401,2,060014054012,Block Group 2,G5030,S,98398,0,+37.7962801,-122.2494375,1.00658844530699E-05,0.0135355253562689
4650,06,001,405901,1,060014059011,Block Group 1,G5030,S,133248,0,+37.7857644,-122.2376227,1.36283942993032E-05,0.0170128110077756
4651,06,001,405901,3,060014059013,Block Group 3,G5030,S,132649,0,+37.7873975,-122.2360207,1.35676364152459E-05,0.0167612302655937
4652,06,001,406500,1,060014065001,Block Group 1,G5030,S,239955,0,+37.7908593,-122.2158151,2.45443407038692E-05,0.0262587688544953
4653,06,001,406500,4,060014065004,Block Group 4,G5030,S,146623,0,+37.7886553,-122.2186819,1.49973143379611E-05,0.0169312311280786
4654,06,097,151800,1,060971518001,Block Group 1,G5030,S,552592,0,+38.4468929,-122.6950294,5.7024698890018E-05,0.0376670488681042
4655,06,097,151800,2,060971518002,Block Group 2,G5030,S,282380,0,+38.4457565,-122.6792787,2.91398005174415E-05,0.0235686962879759
4656,06,097,151800,4,060971518004,Block Group 4,G5030,S,969245,0,+38.4385888,-122.6952343,0.000100010266578465,0.0456428466534552
4657,06,097,151800,5,060971518005,Block Group 5,G5030,S,354076,0,+38.4442949,-122.6845058,3.6537541745929E-05,0.0241917806532743
4658,06,097,151900,1,060971519001,Block Group 1,G5030,S,188580,0,+38.4379565,-122.7050719,1.94581743926392E-05,0.0217719898041162
4659,06,097,151900,2,060971519002,Block Group 2,G5030,S,232369,0,+38.4348812,-122.7032588,2.39754522226576E-05,0.0210073010280439
4660,06,097,151900,3,060971519003,Block Group 3,G5030,S,196697,0,+38.4336130,-122.7092177,2.02945652745257E-05,0.018289519191938
4661,06,097,152904,3,060971529043,Block Group 3,G5030,S,699785,0,+38.4589671,-122.7594386,7.22266609045619E-05,0.0392859894558682
4662,06,097,151900,4,060971519004,Block Group 4,G5030,S,363223,0,+38.4347781,-122.7128416,3.74768915207824E-05,0.0335570180392275
4663,06,097,152000,1,060971520001,Block Group 1,G5030,S,791191,0,+38.4410693,-122.7161932,8.16402844066033E-05,0.0428195995534124
4664,06,001,406601,1,060014066011,Block Group 1,G5030,S,136668,0,+37.7911941,-122.2078694,1.39794869937759E-05,0.0229094811946944
4665,06,001,406602,1,060014066021,Block Group 1,G5030,S,286382,0,+37.7975310,-122.2137966,2.92959903163137E-05,0.0233424659783818
4666,06,001,406601,2,060014066012,Block Group 2,G5030,S,198507,0,+37.7921873,-122.2110910,2.03049953597656E-05,0.0194630160045196
4667,06,001,406601,3,060014066013,Block Group 3,G5030,S,238509,0,+37.7960362,-122.2081112,2.43980480263417E-05,0.0228281954678931
4668,06,001,406601,4,060014066014,Block Group 4,G5030,S,173719,0,+37.7938023,-122.2042486,1.77700558197103E-05,0.0194063813770578
4669,06,001,407101,1,060014071011,Block Group 1,G5030,S,222488,0,+37.7821566,-122.2158838,2.27551918214886E-05,0.0227155050157952
4670,06,097,152000,2,060971520002,Block Group 2,G5030,S,480432,0,+38.4425855,-122.7085380,4.95751282869605E-05,0.0413454619814109
4671,06,097,152100,1,060971521001,Block Group 1,G5030,S,975988,0,+38.4666119,-122.7244375,0.000100744408882747,0.0467819530677905
4672,06,013,307204,2,060133072042,Block Group 2,G5030,S,304619,0,+37.9946922,-121.8297240,3.12434685838525E-05,0.030789982341087
4673,06,097,152903,1,060971529031,Block Group 1,G5030,S,439014,0,+38.4555985,-122.7550491,4.53094862677972E-05,0.0322468719057891
4674,06,097,152502,3,060971525023,Block Group 3,G5030,S,256092,0,+38.4753078,-122.6579622,2.64377545136085E-05,0.0269038518378886
4675,06,001,407101,2,060014071012,Block Group 2,G5030,S,148338,0,+37.7845865,-122.2121658,1.51718304550741E-05,0.0217129708258864
4676,06,001,407102,4,060014071024,Block Group 4,G5030,S,157064,0,+37.7777095,-122.2103302,1.60628551384434E-05,0.0187608649409795
4677,06,097,151307,1,060971513071,Block Group 1,G5030,S,575075,0,+38.3661593,-122.6892728,5.92797900935693E-05,0.0578904116761473
4678,06,001,408100,3,060014081003,Block Group 3,G5030,S,727426,0,+37.7748660,-122.1363451,7.43906489333312E-05,0.0499461499901422
4679,06,001,409500,3,060014095003,Block Group 3,G5030,S,138769,0,+37.7503867,-122.1782822,1.41866471494723E-05,0.0164016842600922
4680,06,001,407102,1,060014071021,Block Group 1,G5030,S,247619,0,+37.7836561,-122.2079962,2.53259145210905E-05,0.0252017303801082
4681,06,001,407102,3,060014071023,Block Group 3,G5030,S,127712,0,+37.7805079,-122.2130115,1.30616635942715E-05,0.0182345962305321
4682,06,001,427600,3,060014276003,Block Group 3,G5030,S,116812,0,+37.7782286,-122.2896675,1.19466903925058E-05,0.0138251401250117
4683,06,001,428301,3,060014283013,Block Group 3,G5030,S,145413,0,+37.7351116,-122.2463562,1.48626904774574E-05,0.0180978181583011
4684,06,097,151307,2,060971513072,Block Group 2,G5030,S,2737309,0,+38.3731778,-122.7027556,0.000282193815110077,0.0910757834533512
4685,06,097,151307,3,060971513073,Block Group 3,G5030,S,436359,0,+38.3633739,-122.7008897,4.49789758931729E-05,0.0301133390573643
4686,06,097,151307,4,060971513074,Block Group 4,G5030,S,756498,0,+38.3682554,-122.6955172,7.79834153945558E-05,0.0415880792909478
4687,06,013,307204,3,060133072043,Block Group 3,G5030,S,690674,0,+37.9943196,-121.8350365,7.08395705260045E-05,0.0345244159718953
4688,06,013,307205,1,060133072051,Block Group 1,G5030,S,389837,0,+38.0009203,-121.8326440,3.99873706555809E-05,0.0416334148621321
4689,06,013,307205,2,060133072052,Block Group 2,G5030,S,716555,0,+37.9952127,-121.8422922,7.34947916498641E-05,0.0356352525309915
4690,06,013,307205,3,060133072053,Block Group 3,G5030,S,1227223,0,+37.9873573,-121.8422298,0.000125859269701323,0.0585451269456217
4691,06,001,432501,1,060014325011,Block Group 1,G5030,S,481707,0,+37.7141451,-122.1629582,4.92225158268411E-05,0.0337915993647946
4692,06,001,432501,3,060014325013,Block Group 3,G5030,S,634152,0,+37.7176129,-122.1697372,6.48029654257698E-05,0.0335916774565944
4693,06,001,432502,2,060014325022,Block Group 2,G5030,S,206936,0,+37.7229346,-122.1735851,2.11479582503671E-05,0.0201493628693223
4694,06,001,432502,3,060014325023,Block Group 3,G5030,S,159450,0,+37.7242094,-122.1678886,1.62953742801619E-05,0.0193330952303012
4695,06,001,430300,3,060014303003,Block Group 3,G5030,S,421999,0,+37.7158442,-122.0782450,4.31222624683869E-05,0.0332659362979554
4696,06,001,433103,1,060014331031,Block Group 1,G5030,S,525550,0,+37.7089489,-122.1404267,5.36987172381487E-05,0.0389297896940909
4697,06,001,433200,2,060014332002,Block Group 2,G5030,S,367358,0,+37.6958314,-122.1361388,3.75291474483674E-05,0.0331689647101388
4698,06,013,328000,2,060133280002,Block Group 2,G5030,S,704347,0,+37.9745042,-122.0405233,7.22225263416476E-05,0.0403509478039389
